,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
2275,224345,2019-06-05 00:30:00,2019-06-05 00:45:00,2019-06-05 01:00:00,19,2,11,40,1,0.0,0.0,24.0,24.0,-64.0,-72.0,23.0,23.0,-64.0,-67.0,4.0,0.0,24.0,23.0,-64.0,-79.0,24.0,23.0,-64.0,-96.0,44.0,17.0,24.0,23.0,-63.0,-82.0,24.0,23.0,-62.0,-94.0,-84.0,28.0,-52,-85,1.0
2277,224345,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,11,40,1,15.0,9.0,24.0,23.0,-63.0,-92.0,24.0,23.0,-63.0,-88.0,0.0,0.0,24.0,22.0,-63.0,-73.0,24.0,22.0,-62.0,-81.0,10.0,8.0,24.0,23.0,-67.0,-95.0,23.0,23.0,-66.0,-96.0,-84.0,28.0,-52,-85,1.0
2274,224345,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,2,11,40,1,0.0,0.0,24.0,23.0,-63.0,-71.0,24.0,23.0,-63.0,-67.0,0.0,0.0,24.0,24.0,-64.0,-72.0,23.0,23.0,-64.0,-67.0,4.0,0.0,24.0,23.0,-64.0,-79.0,24.0,23.0,-64.0,-96.0,-84.0,28.0,-52,-85,1.0
1785,301442,2019-05-25 16:15:00,2019-05-25 16:30:00,2019-05-25 16:45:00,19,2,23,28,1,0.0,0.0,15.0,15.0,-40.0,-41.0,15.0,15.0,-42.0,-43.0,0.0,0.0,19.0,15.0,-41.0,-74.0,19.0,15.0,-42.0,-76.0,5.0,0.0,19.0,16.0,-68.0,-96.0,19.0,16.0,-69.0,-95.0,-85.0,23.0,-39,-86,0.0
1812,412419,2019-05-27 01:45:00,2019-05-27 02:00:00,2019-05-27 02:15:00,19,5,38,28,1,146.0,85.0,13.0,12.0,-58.0,-78.0,13.0,13.0,-60.0,-79.0,200.0,99.0,13.0,12.0,-62.0,-78.0,13.0,13.0,-64.0,-75.0,322.0,175.0,13.0,11.0,-57.0,-80.0,13.0,13.0,-61.0,-81.0,-76.0,17.0,-36,-84,1.0
1814,412419,2019-05-27 02:15:00,2019-05-27 02:30:00,2019-05-27 02:45:00,19,5,38,28,1,322.0,175.0,13.0,11.0,-57.0,-80.0,13.0,13.0,-61.0,-81.0,374.0,173.0,13.0,11.0,-57.0,-80.0,13.0,13.0,-62.0,-77.0,318.0,130.0,13.0,12.0,-60.0,-79.0,13.0,13.0,-60.0,-77.0,-76.0,17.0,-36,-84,1.0
1816,412419,2019-05-27 11:15:00,2019-05-27 11:30:00,2019-05-27 11:45:00,19,5,38,28,1,36.0,13.0,13.0,11.0,-56.0,-77.0,13.0,13.0,-58.0,-74.0,268.0,120.0,13.0,13.0,-66.0,-78.0,13.0,13.0,-66.0,-80.0,267.0,154.0,13.0,11.0,-54.0,-83.0,13.0,13.0,-57.0,-81.0,-76.0,17.0,-36,-84,1.0
1815,412419,2019-05-27 11:00:00,2019-05-27 11:15:00,2019-05-27 11:30:00,19,5,38,28,1,12.0,4.0,13.0,11.0,-53.0,-76.0,13.0,13.0,-54.0,-72.0,36.0,13.0,13.0,11.0,-56.0,-77.0,13.0,13.0,-58.0,-74.0,268.0,120.0,13.0,13.0,-66.0,-78.0,13.0,13.0,-66.0,-80.0,-76.0,17.0,-36,-84,1.0
1818,413948,2019-05-27 21:00:00,2019-05-27 21:15:00,2019-05-27 21:30:00,19,8,13,28,0,0.0,0.0,23.0,23.0,-57.0,-68.0,23.0,23.0,-56.0,-67.0,0.0,0.0,23.0,23.0,-57.0,-72.0,23.0,23.0,-57.0,-71.0,15.0,4.0,23.0,23.0,-63.0,-90.0,23.0,23.0,-62.0,-89.0,-71.0,24.0,-44,-87,1.0
2410,570832,2019-06-12 08:15:00,2019-06-12 08:30:00,2019-06-12 08:45:00,19,7,11,40,0,0.0,0.0,23.0,23.0,-56.0,-74.0,23.0,23.0,-56.0,-76.0,1.0,0.0,23.0,23.0,-55.0,-73.0,23.0,23.0,-52.0,-71.0,1.0,0.0,23.0,23.0,-56.0,-91.0,23.0,23.0,-54.0,-75.0,-72.0,24.0,-55,-85,0.0
2408,570832,2019-06-12 04:45:00,2019-06-12 05:00:00,2019-06-12 05:15:00,19,7,11,40,0,0.0,0.0,23.0,23.0,-53.0,-70.0,23.0,23.0,-52.0,-68.0,6.0,4.0,23.0,23.0,-55.0,-78.0,23.0,23.0,-54.0,-72.0,10.0,6.0,23.0,23.0,-55.0,-82.0,23.0,23.0,-54.0,-78.0,-72.0,24.0,-55,-85,3.0
2411,570832,2019-06-12 08:30:00,2019-06-12 08:45:00,2019-06-12 09:00:00,19,7,11,40,0,1.0,0.0,23.0,23.0,-55.0,-73.0,23.0,23.0,-52.0,-71.0,1.0,0.0,23.0,23.0,-56.0,-91.0,23.0,23.0,-54.0,-75.0,16.0,13.0,23.0,23.0,-54.0,-81.0,23.0,23.0,-52.0,-90.0,-72.0,24.0,-55,-85,0.0
2409,570832,2019-06-12 05:00:00,2019-06-12 05:15:00,2019-06-12 05:30:00,19,7,11,40,0,6.0,4.0,23.0,23.0,-55.0,-78.0,23.0,23.0,-54.0,-72.0,10.0,6.0,23.0,23.0,-55.0,-82.0,23.0,23.0,-54.0,-78.0,27.0,17.0,23.0,23.0,-59.0,-81.0,23.0,23.0,-57.0,-80.0,-72.0,24.0,-55,-85,3.0
142,631624,2018-12-09 12:30:00,2018-12-09 12:45:00,2018-12-09 13:00:00,27,2,80,250,1,234.0,97.0,18.0,13.0,-30.0,-63.0,18.0,13.0,-29.0,-58.0,185.0,52.0,18.0,13.0,-32.0,-60.0,18.0,13.0,-32.0,-60.0,266.0,102.0,18.0,13.0,-30.0,-63.0,18.0,13.0,-30.0,-56.0,-68.0,18.0,-35,-73,0.0
1787,637531,2019-05-25 16:30:00,2019-05-25 16:45:00,2019-05-25 17:00:00,29,10,11,40,0,0.0,0.0,22.0,22.0,-46.0,-48.0,22.0,22.0,-47.0,-47.0,33.0,10.0,22.0,22.0,-47.0,-68.0,22.0,22.0,-47.0,-47.0,0.0,0.0,22.0,22.0,-67.0,-93.0,22.0,22.0,-47.0,-47.0,-62.5,23.0,-46,-85,5.0
1788,637531,2019-05-25 16:45:00,2019-05-25 17:00:00,2019-05-25 17:15:00,29,10,11,40,0,33.0,10.0,22.0,22.0,-47.0,-68.0,22.0,22.0,-47.0,-47.0,0.0,0.0,22.0,22.0,-67.0,-93.0,22.0,22.0,-47.0,-47.0,0.0,0.0,22.0,22.0,-63.0,-71.0,22.0,22.0,-47.0,-47.0,-62.5,23.0,-46,-85,5.0
1789,637531,2019-05-25 17:00:00,2019-05-25 17:15:00,2019-05-25 17:30:00,29,10,11,40,0,0.0,0.0,22.0,22.0,-67.0,-93.0,22.0,22.0,-47.0,-47.0,0.0,0.0,22.0,22.0,-63.0,-71.0,22.0,22.0,-47.0,-47.0,5.0,0.0,22.0,22.0,-51.0,-65.0,22.0,22.0,-47.0,-47.0,-62.5,23.0,-46,-85,5.0
1775,715329,2019-05-28 17:15:00,2019-05-28 17:30:00,2019-05-28 17:45:00,29,5,18,56,1,0.0,0.0,18.0,18.0,-47.0,-47.0,18.0,18.0,-47.0,-64.0,0.0,0.0,18.0,18.0,-47.0,-47.0,18.0,,-58.0,-77.0,70.0,28.0,18.0,18.0,-47.0,-47.0,18.0,18.0,-63.0,-88.0,-76.0,21.0,-47,-83,5.0
1577,730063,2019-05-25 21:15:00,2019-05-25 21:30:00,2019-05-25 21:45:00,29,5,13,28,1,0.0,0.0,24.0,23.0,-43.0,-62.0,24.0,23.0,-43.0,-65.0,0.0,0.0,24.0,23.0,-44.0,-54.0,23.0,23.0,-45.0,-54.0,7.0,2.0,24.0,23.0,-43.0,-53.0,24.0,23.0,-42.0,-74.0,-79.0,25.0,-48,-86,2.0
1576,730063,2019-05-25 06:45:00,2019-05-25 07:00:00,2019-05-25 07:15:00,29,5,13,28,1,0.0,0.0,24.0,23.0,-43.0,-70.0,24.0,23.0,-42.0,-63.0,0.0,0.0,24.0,23.0,-45.0,-80.0,24.0,23.0,-43.0,-51.0,117.0,75.0,24.0,23.0,-43.0,-76.0,24.0,23.0,-44.0,-74.0,-79.0,25.0,-48,-86,2.0
1575,730063,2019-05-25 06:00:00,2019-05-25 06:15:00,2019-05-25 06:30:00,29,5,13,28,1,0.0,0.0,23.0,23.0,-44.0,-60.0,24.0,23.0,-42.0,-51.0,26.0,18.0,24.0,23.0,-43.0,-48.0,24.0,23.0,-47.0,-77.0,33.0,19.0,24.0,23.0,-43.0,-57.0,24.0,23.0,-46.0,-73.0,-79.0,25.0,-48,-86,2.0
1578,730063,2019-05-25 22:00:00,2019-05-25 22:15:00,2019-05-25 22:30:00,29,5,13,28,1,6.0,3.0,24.0,23.0,-44.0,-62.0,24.0,23.0,-43.0,-70.0,0.0,0.0,24.0,23.0,-48.0,-61.0,23.0,23.0,-44.0,-63.0,51.0,21.0,24.0,23.0,-43.0,-51.0,24.0,23.0,-41.0,-77.0,-79.0,25.0,-48,-86,2.0
2272,850557,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,29,2,18,56,1,0.0,0.0,17.0,17.0,-39.0,-40.0,17.0,17.0,-37.0,-38.0,0.0,0.0,17.0,17.0,-39.0,-42.0,17.0,17.0,-37.0,-40.0,15.0,4.0,22.0,17.0,-42.0,-86.0,22.0,17.0,-39.0,-87.0,-81.5,23.0,-37,-83,0.0
2273,850557,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,29,2,18,56,1,0.0,0.0,17.0,17.0,-38.0,-39.0,17.0,17.0,-38.0,-39.0,0.0,0.0,17.0,17.0,-38.0,-43.0,17.0,17.0,-36.0,-42.0,123.0,52.0,22.0,17.0,-41.0,-90.0,22.0,17.0,-40.0,-91.0,-81.5,23.0,-37,-83,0.0
1222,929905,2019-05-23 10:00:00,2019-05-23 10:15:00,2019-05-23 10:30:00,29,5,38,28,1,0.0,0.0,13.0,13.0,-34.0,-34.0,14.0,14.0,-38.0,-39.0,0.0,0.0,13.0,13.0,-34.0,-34.0,14.0,14.0,-38.0,-39.0,1.0,0.0,17.0,,-34.0,-79.0,17.0,,-35.0,-65.0,-76.5,17.0,-37,-83,3.0
1467,1065615,2019-05-30 22:45:00,2019-05-30 23:00:00,2019-05-30 23:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1424,1065615,2019-05-30 12:00:00,2019-05-30 12:15:00,2019-05-30 12:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1465,1065615,2019-05-30 22:15:00,2019-05-30 22:30:00,2019-05-30 22:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1452,1065615,2019-05-30 19:00:00,2019-05-30 19:15:00,2019-05-30 19:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1459,1065615,2019-05-30 20:45:00,2019-05-30 21:00:00,2019-05-30 21:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1443,1065615,2019-05-30 16:45:00,2019-05-30 17:00:00,2019-05-30 17:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1421,1065615,2019-05-30 11:15:00,2019-05-30 11:30:00,2019-05-30 11:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1428,1065615,2019-05-30 13:00:00,2019-05-30 13:15:00,2019-05-30 13:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1451,1065615,2019-05-30 18:45:00,2019-05-30 19:00:00,2019-05-30 19:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1469,1065615,2019-05-30 23:15:00,2019-05-30 23:30:00,2019-05-30 23:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1442,1065615,2019-05-30 16:30:00,2019-05-30 16:45:00,2019-05-30 17:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1449,1065615,2019-05-30 18:15:00,2019-05-30 18:30:00,2019-05-30 18:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1464,1065615,2019-05-30 22:00:00,2019-05-30 22:15:00,2019-05-30 22:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1436,1065615,2019-05-30 15:00:00,2019-05-30 15:15:00,2019-05-30 15:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1455,1065615,2019-05-30 19:45:00,2019-05-30 20:00:00,2019-05-30 20:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1435,1065615,2019-05-30 14:45:00,2019-05-30 15:00:00,2019-05-30 15:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1419,1065615,2019-05-30 10:45:00,2019-05-30 11:00:00,2019-05-30 11:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,3.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1416,1065615,2019-05-30 10:00:00,2019-05-30 10:15:00,2019-05-30 10:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-96.0,-97.0,22.0,22.0,-47.0,-47.0,14.0,7.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1439,1065615,2019-05-30 15:45:00,2019-05-30 16:00:00,2019-05-30 16:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1456,1065615,2019-05-30 20:00:00,2019-05-30 20:15:00,2019-05-30 20:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1432,1065615,2019-05-30 14:00:00,2019-05-30 14:15:00,2019-05-30 14:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1461,1065615,2019-05-30 21:15:00,2019-05-30 21:30:00,2019-05-30 21:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1425,1065615,2019-05-30 12:15:00,2019-05-30 12:30:00,2019-05-30 12:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1427,1065615,2019-05-30 12:45:00,2019-05-30 13:00:00,2019-05-30 13:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1430,1065615,2019-05-30 13:30:00,2019-05-30 13:45:00,2019-05-30 14:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1417,1065615,2019-05-30 10:15:00,2019-05-30 10:30:00,2019-05-30 10:45:00,29,5,13,28,1,14.0,7.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1423,1065615,2019-05-30 11:45:00,2019-05-30 12:00:00,2019-05-30 12:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1441,1065615,2019-05-30 16:15:00,2019-05-30 16:30:00,2019-05-30 16:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1454,1065615,2019-05-30 19:30:00,2019-05-30 19:45:00,2019-05-30 20:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1468,1065615,2019-05-30 23:00:00,2019-05-30 23:15:00,2019-05-30 23:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1463,1065615,2019-05-30 21:45:00,2019-05-30 22:00:00,2019-05-30 22:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1457,1065615,2019-05-30 20:15:00,2019-05-30 20:30:00,2019-05-30 20:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1426,1065615,2019-05-30 12:30:00,2019-05-30 12:45:00,2019-05-30 13:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1462,1065615,2019-05-30 21:30:00,2019-05-30 21:45:00,2019-05-30 22:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1445,1065615,2019-05-30 17:15:00,2019-05-30 17:30:00,2019-05-30 17:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1415,1065615,2019-05-30 09:45:00,2019-05-30 10:00:00,2019-05-30 10:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-96.0,-96.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-96.0,-97.0,22.0,22.0,-47.0,-47.0,14.0,7.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1437,1065615,2019-05-30 15:15:00,2019-05-30 15:30:00,2019-05-30 15:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1446,1065615,2019-05-30 17:30:00,2019-05-30 17:45:00,2019-05-30 18:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1438,1065615,2019-05-30 15:30:00,2019-05-30 15:45:00,2019-05-30 16:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1433,1065615,2019-05-30 14:15:00,2019-05-30 14:30:00,2019-05-30 14:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1466,1065615,2019-05-30 22:30:00,2019-05-30 22:45:00,2019-05-30 23:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
